MeSH_Compound:D013015	-drug_participates_in_pathway->	Reactome_Pathway:R-HSA-390696
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0005515
UniProt:P53350	enables	molecular_function:0004672
UniProt:P53350	enables	molecular_function:0004672
UniProt:P53350	enables	molecular_function:0004672
UniProt:P53350	enables	molecular_function:0004672
UniProt:P53350	involved_in	biological_process:0000132
UniProt:P53350	involved_in	biological_process:0007094
UniProt:P53350	involved_in	biological_process:0000278
UniProt:P53350	involved_in	biological_process:0000278
UniProt:P53350	involved_in	biological_process:0000278
UniProt:P53350	involved_in	biological_process:0070194
UniProt:P53350	enables	molecular_function:0042802
UniProt:P53350	enables	molecular_function:0042802
UniProt:P53350	enables	molecular_function:0042802
UniProt:P53350	involved_in	biological_process:0016321
UniProt:P53350	enables	molecular_function:0106310
UniProt:P53350	involved_in	biological_process:0031648
UniProt:P53350	involved_in	biological_process:0043066
UniProt:P53350	enables	molecular_function:0019901
UniProt:P53350	enables	molecular_function:0019901
UniProt:P53350	enables	molecular_function:0019901
UniProt:P53350	enables	molecular_function:0005524
UniProt:P53350	involved_in	biological_process:0007098
UniProt:P53350	involved_in	biological_process:0007098
UniProt:P53350	involved_in	biological_process:0000086
UniProt:P53350	involved_in	biological_process:0000086
UniProt:P53350	involved_in	biological_process:0051443
UniProt:P53350	involved_in	biological_process:0007062
UniProt:P53350	involved_in	biological_process:0007062
UniProt:P53350	colocalizes_with	cellular_component:0005876
UniProt:P53350	part_of	cellular_component:0000940
UniProt:P53350	involved_in	biological_process:0032465
UniProt:P53350	involved_in	biological_process:0032465
UniProt:P53350	involved_in	biological_process:0032465
UniProt:P53350	involved_in	biological_process:1901990
UniProt:P53350	involved_in	biological_process:1904776
UniProt:P53350	involved_in	biological_process:0045736
UniProt:P53350	involved_in	biological_process:0030071
UniProt:P53350	involved_in	biological_process:0030071
UniProt:P53350	involved_in	biological_process:0000070
UniProt:P53350	involved_in	biological_process:0090435
UniProt:P53350	involved_in	biological_process:1905784
UniProt:P53350	involved_in	biological_process:0051726
UniProt:P53350	involved_in	biological_process:0051726
UniProt:P53350	involved_in	biological_process:0051726
UniProt:P53350	involved_in	biological_process:0007095
UniProt:P53350	involved_in	biological_process:0000122
UniProt:P53350	involved_in	biological_process:0001578
UniProt:P53350	acts_upstream_of_or_within	biological_process:0045184
UniProt:P53350	involved_in	biological_process:0007076
UniProt:P53350	involved_in	biological_process:0045143
UniProt:P53350	involved_in	biological_process:0018105
UniProt:P53350	involved_in	biological_process:0000281
UniProt:P53350	involved_in	biological_process:1901673
UniProt:P53350	involved_in	biological_process:1904668
UniProt:P53350	involved_in	biological_process:1904668
UniProt:P53350	involved_in	biological_process:1904668
UniProt:P53350	involved_in	biological_process:0032436
UniProt:P53350	involved_in	biological_process:0071168
UniProt:P53350	enables	molecular_function:0008017
UniProt:P53350	involved_in	biological_process:0007346
UniProt:P53350	enables	molecular_function:0010997
UniProt:P53350	involved_in	biological_process:0043393
UniProt:P53350	involved_in	biological_process:1900182
UniProt:P53350	involved_in	biological_process:0007052
UniProt:P53350	involved_in	biological_process:0010800
UniProt:P53350	enables	molecular_function:0000287
UniProt:P53350	involved_in	biological_process:0045862
UniProt:P04798	involved_in	biological_process:0006694
UniProt:P04798	involved_in	biological_process:0009692
UniProt:P04798	involved_in	biological_process:0009804
UniProt:P04798	enables	molecular_function:0004497
UniProt:P04798	enables	molecular_function:0004497
UniProt:P04798	enables	molecular_function:0004497
UniProt:P04798	enables	molecular_function:0004497
UniProt:P04798	enables	molecular_function:0004497
UniProt:P04798	enables	molecular_function:0004497
UniProt:P04798	enables	molecular_function:0004497
UniProt:P04798	enables	molecular_function:0004497
UniProt:P04798	involved_in	biological_process:0009308
UniProt:P04798	enables	molecular_function:0005515
UniProt:P04798	enables	molecular_function:0005515
UniProt:P04798	enables	molecular_function:0019899
UniProt:P04798	involved_in	biological_process:0042904
UniProt:P04798	involved_in	biological_process:0019373
UniProt:P04798	involved_in	biological_process:0032094
UniProt:P04798	involved_in	biological_process:0042359
UniProt:P04798	involved_in	biological_process:0008210
UniProt:P04798	involved_in	biological_process:0008210
UniProt:P04798	involved_in	biological_process:0008210
UniProt:P04798	involved_in	biological_process:0009611
UniProt:P04798	involved_in	biological_process:0009624
UniProt:P04798	involved_in	biological_process:0010041
UniProt:P04798	enables	molecular_function:0101021
UniProt:P04798	enables	molecular_function:0101021
UniProt:P04798	enables	molecular_function:0020037
UniProt:P04798	enables	molecular_function:0070576
UniProt:P04798	involved_in	biological_process:0042572
UniProt:P04798	involved_in	biological_process:0042572
UniProt:P04798	involved_in	biological_process:0009812
UniProt:P04798	involved_in	biological_process:0033189
UniProt:P04798	involved_in	biological_process:0008283
UniProt:P04798	involved_in	biological_process:0048565
UniProt:P04798	involved_in	biological_process:0001676
UniProt:P04798	involved_in	biological_process:0055093
UniProt:P04798	enables	molecular_function:0070330
UniProt:P04798	enables	molecular_function:0070330
UniProt:P04798	enables	molecular_function:0016491
UniProt:P04798	involved_in	biological_process:1900087
UniProt:P04798	involved_in	biological_process:0043010
UniProt:P04798	enables	molecular_function:0106256
UniProt:P04798	involved_in	biological_process:0006805
UniProt:P04798	enables	molecular_function:0016679
UniProt:P04798	enables	molecular_function:0030544
UniProt:P04798	involved_in	biological_process:0009615
UniProt:P04798	involved_in	biological_process:0097267
UniProt:P04798	involved_in	biological_process:0050665
UniProt:P04798	enables	molecular_function:0005506
UniProt:P04798	enables	molecular_function:0051879
UniProt:P04798	involved_in	biological_process:0042759
UniProt:P04798	involved_in	biological_process:0046685
UniProt:P04798	enables	molecular_function:0016711
UniProt:P04798	enables	molecular_function:0101020
UniProt:P04798	enables	molecular_function:0101020
UniProt:P04798	involved_in	biological_process:0006306
UniProt:P04798	enables	molecular_function:0120319
UniProt:P04798	involved_in	biological_process:0001666
UniProt:P04798	involved_in	biological_process:0002933
UniProt:P04798	enables	molecular_function:0102033
UniProt:P04798	enables	molecular_function:0032451
UniProt:P04798	involved_in	biological_process:0007568
UniProt:P04798	involved_in	biological_process:0019341
UniProt:P04798	involved_in	biological_process:0071280
UniProt:P04798	involved_in	biological_process:0070365
UniProt:P04798	involved_in	biological_process:0017143
UniProt:P04798	involved_in	biological_process:0008202
UniProt:P04798	involved_in	biological_process:0060137
UniProt:P04798	acts_upstream_of_or_within	biological_process:0071407
UniProt:P04798	involved_in	biological_process:0046677
UniProt:P04798	enables	molecular_function:0008391
UniProt:P04798	involved_in	biological_process:0035902
UniProt:P04798	involved_in	biological_process:0006778
UniProt:P04798	involved_in	biological_process:0006631
UniProt:P04798	enables	molecular_function:0019825
UniProt:P04798	involved_in	biological_process:0032496
UniProt:P04798	involved_in	biological_process:0009635
UniProt:Q02928	involved_in	biological_process:0003095
UniProt:Q02928	involved_in	biological_process:0036101
UniProt:Q02928	enables	molecular_function:0018685
UniProt:Q02928	enables	molecular_function:0018685
UniProt:Q02928	enables	molecular_function:0050051
UniProt:Q02928	involved_in	biological_process:0048252
UniProt:Q02928	involved_in	biological_process:0097267
UniProt:Q02928	enables	molecular_function:0008392
UniProt:Q02928	involved_in	biological_process:0019373
UniProt:Q02928	involved_in	biological_process:0043651
UniProt:Q02928	involved_in	biological_process:0046456
UniProt:Q02928	involved_in	biological_process:0001676
UniProt:Q02928	enables	molecular_function:0004497
UniProt:Q02928	enables	molecular_function:0004497
UniProt:Q02928	enables	molecular_function:0004497
UniProt:Q02928	enables	molecular_function:0005506
UniProt:Q02928	involved_in	biological_process:0019369
UniProt:Q02928	involved_in	biological_process:0019369
UniProt:Q02928	involved_in	biological_process:0001822
UniProt:Q02928	involved_in	biological_process:0031408
UniProt:Q02928	involved_in	biological_process:0006631
UniProt:Q02928	enables	molecular_function:0008391
UniProt:Q02928	involved_in	biological_process:0055078
UniProt:Q02928	involved_in	biological_process:0006691
UniProt:Q02928	involved_in	biological_process:0032305
UniProt:Q02928	enables	molecular_function:0102033
UniProt:Q02928	involved_in	biological_process:0003091
UniProt:Q02928	enables	molecular_function:0070330
UniProt:Q02928	enables	molecular_function:0070330
UniProt:Q02928	enables	molecular_function:0020037
UniProt:P04040	enables	molecular_function:0020037
UniProt:P04040	enables	molecular_function:0020037
UniProt:P04040	enables	molecular_function:0020037
UniProt:P10635	enables	molecular_function:0020037
UniProt:P10635	enables	molecular_function:0020037
UniProt:Q9UPI3	enables	molecular_function:0020037
UniProt:Q9UPI3	enables	molecular_function:0020037
UniProt:Q6V0L0	enables	molecular_function:0020037
UniProt:P05164	enables	molecular_function:0020037
UniProt:Q9Y6A2	enables	molecular_function:0020037
UniProt:Q9Y6A2	enables	molecular_function:0020037
UniProt:Q9Y6A2	enables	molecular_function:0020037
UniProt:Q9Y6A2	enables	molecular_function:0020037
UniProt:P33402	enables	molecular_function:0020037
UniProt:P11678	enables	molecular_function:0020037
UniProt:Q9NP58	enables	molecular_function:0020037
UniProt:Q9NP58	enables	molecular_function:0020037
UniProt:Q9NP58	enables	molecular_function:0020037
UniProt:O15528	enables	molecular_function:0020037
UniProt:Q9NRV9	enables	molecular_function:0020037
UniProt:Q9NRV9	enables	molecular_function:0020037
UniProt:O75343	enables	molecular_function:0020037
UniProt:Q6VVX0	enables	molecular_function:0020037
UniProt:Q6VVX0	enables	molecular_function:0020037
UniProt:P08686	enables	molecular_function:0020037
UniProt:P08686	enables	molecular_function:0020037
UniProt:Q9BQI3	enables	molecular_function:0020037
UniProt:O00264	enables	molecular_function:0020037
UniProt:O00264	enables	molecular_function:0020037
UniProt:P29475	enables	molecular_function:0020037
UniProt:A0A087X1C5	enables	molecular_function:0020037
UniProt:P11509	enables	molecular_function:0020037
UniProt:P11509	enables	molecular_function:0020037
UniProt:Q6NT55	enables	molecular_function:0020037
UniProt:P13584	enables	molecular_function:0020037
UniProt:P33261	enables	molecular_function:0020037
UniProt:P33261	enables	molecular_function:0020037
UniProt:P00167	enables	molecular_function:0020037
UniProt:P02042	enables	molecular_function:0020037
UniProt:Q96SQ9	enables	molecular_function:0020037
UniProt:Q16696	enables	molecular_function:0020037
UniProt:Q16696	enables	molecular_function:0020037
UniProt:P08684	enables	molecular_function:0020037
UniProt:Q9HCS2	enables	molecular_function:0020037
UniProt:P35354	enables	molecular_function:0020037
UniProt:P35520	enables	molecular_function:0020037
UniProt:P35520	enables	molecular_function:0020037
UniProt:P35520	enables	molecular_function:0020037
UniProt:P78329	enables	molecular_function:0020037
UniProt:P05108	enables	molecular_function:0020037
UniProt:Q7Z449	enables	molecular_function:0020037
UniProt:Q8N1L4	enables	molecular_function:0020037
UniProt:P48775	enables	molecular_function:0020037
UniProt:P48775	enables	molecular_function:0020037
UniProt:P48775	enables	molecular_function:0020037
UniProt:O14521	enables	molecular_function:0020037
UniProt:O14521	enables	molecular_function:0020037
UniProt:Q8N7X0	enables	molecular_function:0020037
UniProt:P22680	enables	molecular_function:0020037
UniProt:P69905	enables	molecular_function:0020037
UniProt:P19099	enables	molecular_function:0020037
UniProt:P19099	enables	molecular_function:0020037
UniProt:P24903	enables	molecular_function:0020037
UniProt:Q6P1K1	enables	molecular_function:0020037
UniProt:Q6P1K1	enables	molecular_function:0020037
UniProt:Q7KZN9	enables	molecular_function:0020037
UniProt:P53701	enables	molecular_function:0020037
UniProt:Q687X5	enables	molecular_function:0020037
UniProt:Q08477	enables	molecular_function:0020037
UniProt:O15173	enables	molecular_function:0020037
UniProt:Q99643	enables	molecular_function:0020037
UniProt:P20815	enables	molecular_function:0020037
UniProt:P15538	enables	molecular_function:0020037
UniProt:O60674	enables	molecular_function:0020037
UniProt:A1KZ92	enables	molecular_function:0020037
UniProt:P99999	enables	molecular_function:0020037
UniProt:P05093	enables	molecular_function:0020037
UniProt:O76061	enables	molecular_function:0020037
UniProt:Q02153	enables	molecular_function:0020037
UniProt:P22079	enables	molecular_function:0020037
UniProt:P14902	enables	molecular_function:0020037
UniProt:O43169	enables	molecular_function:0020037
UniProt:O43169	enables	molecular_function:0020037
UniProt:P02144	enables	molecular_function:0020037
UniProt:Q9H7Z7	enables	molecular_function:0020037
UniProt:Q16647	enables	molecular_function:0020037
UniProt:Q16647	enables	molecular_function:0020037
UniProt:P20813	enables	molecular_function:0020037
UniProt:P20813	enables	molecular_function:0020037
UniProt:Q9NPG2	enables	molecular_function:0020037
UniProt:O75881	enables	molecular_function:0020037
UniProt:Q16678	enables	molecular_function:0020037
UniProt:Q96PH1	enables	molecular_function:0020037
UniProt:O14867	enables	molecular_function:0020037
UniProt:Q5TCH4	enables	molecular_function:0020037
UniProt:Q8WYQ5	enables	molecular_function:0020037
UniProt:Q8WYQ5	enables	molecular_function:0020037
UniProt:P69892	enables	molecular_function:0020037
UniProt:Q9HA92	enables	molecular_function:0020037
UniProt:Q8WUJ1	enables	molecular_function:0020037
UniProt:Q9Y5Y0	enables	molecular_function:0020037
UniProt:P04839	enables	molecular_function:0020037
UniProt:Q92626	enables	molecular_function:0020037
UniProt:P33260	enables	molecular_function:0020037
UniProt:Q6ZWL3	enables	molecular_function:0020037
UniProt:P24557	enables	molecular_function:0020037
UniProt:Q8TAV3	enables	molecular_function:0020037
UniProt:Q16850	enables	molecular_function:0020037
UniProt:Q6ZSU1	enables	molecular_function:0020037
UniProt:P20853	enables	molecular_function:0020037
UniProt:P02760	enables	molecular_function:0020037
UniProt:P68871	enables	molecular_function:0020037
UniProt:A0A087X0B3	enables	molecular_function:0020037
UniProt:P20393	enables	molecular_function:0020037
UniProt:Q9NYL5	enables	molecular_function:0020037
UniProt:P29474	enables	molecular_function:0020037
UniProt:Q8WWM9	enables	molecular_function:0020037
UniProt:P05177	enables	molecular_function:0020037
UniProt:Q8N118	enables	molecular_function:0020037
UniProt:Q9NRD8	enables	molecular_function:0020037
UniProt:P11511	enables	molecular_function:0020037
UniProt:P09601	enables	molecular_function:0020037
UniProt:P09601	enables	molecular_function:0020037
UniProt:O14569	enables	molecular_function:0020037
UniProt:O14569	enables	molecular_function:0020037
UniProt:P30519	enables	molecular_function:0020037
UniProt:P02008	enables	molecular_function:0020037
UniProt:Q6B0K9	enables	molecular_function:0020037
UniProt:P69891	enables	molecular_function:0020037
UniProt:P11712	enables	molecular_function:0020037
UniProt:Q86W10	enables	molecular_function:0020037
UniProt:P13498	enables	molecular_function:0020037
UniProt:P51687	enables	molecular_function:0020037
UniProt:P04196	enables	molecular_function:0020037
